Date,PX_LAST,CUR_MKT_CAP,PX_VOLUME,Ticker
2014-01-02,19.374,23282.0815,4983758.0,EXC
2014-01-03,18.9818,22810.7843,10157328.0,EXC
2014-01-06,19.1031,22956.4579,7421560.0,EXC
2014-01-07,19.2029,23076.4245,7045515.0,EXC
2014-01-08,19.1601,23025.0103,5820157.0,EXC
2014-01-09,19.2742,23162.1149,5646411.0,EXC
2014-01-10,19.374,23282.0815,5593009.0,EXC
2014-01-13,19.2385,23119.2697,4403118.0,EXC
2014-01-14,19.1744,23042.1483,5425446.0,EXC
2014-01-15,19.0888,22939.3199,4731040.0,EXC
2014-01-16,19.5452,23487.7384,5249989.0,EXC
2014-01-17,19.3954,23307.7886,4560881.0,EXC
2014-01-21,19.8019,23796.2238,7407301.0,EXC
2014-01-22,20.0586,24104.7093,7712254.0,EXC
2014-01-23,20.1941,24267.521,8749472.0,EXC
2014-01-24,20.1584,24224.6758,13805769.0,EXC
2014-01-27,20.1085,24164.6926,8275201.0,EXC
2014-01-28,20.0372,24079.0022,5938006.0,EXC
2014-01-29,20.1014,24156.1235,6116433.0,EXC
2014-01-30,20.6718,24841.6467,9983226.0,EXC
2014-01-31,20.6789,24850.2158,10412341.0,EXC
2014-02-03,20.6576,24824.5086,14383308.0,EXC
2014-02-04,20.6148,24773.0944,9383593.0,EXC
2014-02-05,20.5791,24730.2492,9930753.0,EXC
2014-02-06,21.0283,25270.0987,13763414.0,EXC
2014-02-07,20.9927,25227.2535,9390546.0,EXC
2014-02-10,20.9642,25192.9774,7130167.0,EXC
2014-02-11,21.0141,25252.9606,7617930.0,EXC
2014-02-12,20.6362,24798.8015,5453861.0,EXC
2014-02-13,20.9642,25192.9774,9758902.0,EXC
2014-02-14,21.2066,25499.6648,7361988.0,EXC
2014-02-18,21.4277,25765.465,8592493.0,EXC
2014-02-19,21.3635,25688.2972,7017696.0,EXC
2014-02-20,21.556,25919.8005,6189211.0,EXC
2014-02-21,21.6915,26082.7103,8391757.0,EXC
2014-02-24,21.6701,26056.9877,10331880.0,EXC
2014-02-25,21.6487,26031.2651,5712028.0,EXC
2014-02-26,21.6915,26082.7103,3632197.0,EXC
2014-02-27,21.5132,25868.3554,6059666.0,EXC
2014-02-28,21.6844,26074.1361,4558963.0,EXC
2014-03-03,21.4134,25748.3166,3731141.0,EXC
2014-03-04,21.6772,26065.5619,5405788.0,EXC
2014-03-05,21.5917,25962.6715,3923230.0,EXC
2014-03-06,21.2565,25559.6842,7124686.0,EXC
2014-03-07,21.2637,25568.2584,8027872.0,EXC
2014-03-10,21.3064,25619.7036,4319143.0,EXC
2014-03-11,21.2779,25585.4068,3017005.0,EXC
2014-03-12,21.5204,25876.9296,3311804.0,EXC
2014-03-13,21.7557,26159.8781,4760385.0,EXC
2014-03-14,21.8484,26271.3427,5138045.0,EXC
2014-03-17,22.1193,26597.1622,5664281.0,EXC
2014-03-18,22.212,26708.6268,4165336.0,EXC
2014-03-19,22.1479,26631.459,8728501.0,EXC
2014-03-20,22.3689,26897.2591,7417698.0,EXC
2014-03-21,23.2103,27909.0145,14184870.0,EXC
2014-03-24,23.4813,28234.834,9380261.0,EXC
2014-03-25,23.4813,28234.834,6488479.0,EXC
